episode,reward
142,-1.4170456086169034
143,-0.2910626787391648
144,0.38296897501506677
145,0.07471106587239829
146,0.07714662572720188
147,-1.724872026166992
148,-1.4180548355216003
149,-0.5084541122650299
150,-0.1993011077636847
151,-0.29685645273763384
152,-1.2607505443829945
153,-0.7638428901980543
154,-1.7287194625151243
155,-0.9167705165329132
156,-0.8324199402611856
157,-1.0775567358768607
158,0.1049935845049016
159,0.4634413943742245
160,-0.2636379977596116
161,-0.027050048502921364
162,0.37886698444668354
163,-0.9228551255170633
164,-0.055023076052619135
165,-1.316242748459442
166,-0.542009126056038
167,-0.9972559718483746
168,-0.6107591702189722
169,-0.0034158475933839805
170,0.8112587717251624
171,-0.08202483901788615
172,-0.375487331701316
173,-0.9135071610059524
174,-2.0223669191722635
175,-0.4857689594236375
176,-2.058620388548185
177,-0.49017225299797584
178,-2.589493129602081
179,0.44208880660614647
180,0.39529616760981556
181,-0.8272851472475855
182,-2.160312559733636
183,-0.5728477501833271
184,-0.9406293629964226
185,-2.0826789822323484
186,0.030838370091908374
187,-1.8350090086678894
188,-0.11544645688428701
189,-0.057393490535009084
190,-0.5490031686727792
191,-3.256336822468477
192,-0.40520988365979715
193,-3.253575950267872
194,-2.2529838789754177
195,-2.7325900306692
196,-2.3509340999167696
197,-1.9132338070750357
198,-1.8082738014391238
199,-0.3691474318858039
200,-2.060234886788865
201,-1.2130163913975502
202,-2.2458819836968944
203,-2.0541949802158235
204,-2.376799399664405
205,0.17252670064908182
206,-2.2036639544456675
207,-2.13647489933472
208,-1.737527838951378
209,-0.24797941197311058
210,-1.6023868723148398
211,0.1586012713386964
212,-1.560374090304885
213,-0.6944958280086015
214,0.40432385497120527
215,-1.726719606555179
216,-3.0593533763610403
217,-1.4568916666491862
218,0.49289203865942044
219,-0.08289700684007228
220,0.6562275037016159
221,0.05624451379726336
222,-1.0923959115658468
223,0.6361191091206838
224,0.24683790157506613
225,1.1616545907394464
226,0.27927525714595136
227,-1.1877584516864497
228,-1.2161727810085916
229,-1.8140892860873818
230,0.11821494527810794
231,-0.3876152641946121
232,0.6277687519877908
233,-0.25590242633773774
234,-0.2517417135047657
235,-2.283520952259992
236,-0.7960016906044624
237,0.7293654125694573
238,-1.3428095297928677
239,-0.2687664772809931
240,0.8062373946259603
241,-1.560273876934842
242,-1.3343349309322576
243,-0.023945982200289317
244,-2.1418710202075806
245,1.7569764685899982
246,-1.3016286383677682
247,0.5181986031320305
248,-1.1715708122821828
249,-0.10641204055669407
250,-0.6982994996049116
251,-0.25568663493276866
252,0.5904480027963562
253,-0.9421158266103268
254,1.2640914244707733
255,-0.24739380325336036
256,-1.2582668507646457
257,-0.17829839987143525
258,-1.2216497212121271
259,-0.20366598331100538
260,-0.3821724543422482
261,-0.1588983911251448
262,0.5903111420768496
263,-0.06991910177709382
264,-1.172469656363464
265,-0.198369204385498
266,0.009330479260891256
267,0.6281544950439557
268,-1.2858604757181809
269,-1.2376285443626762
270,-1.4116040230067872
271,-0.6974921753108787
272,0.3169554774100959
273,-0.23782125889104222
274,-0.16990444262648552
275,-0.12555870813453107
276,-1.190600063293136
277,-0.509838330450807
278,-1.2664665480588426
279,-0.025810395822401855
280,-0.06058855803740004
281,-0.6202859692826355
282,0.3711127679311338
283,-0.21162998261658372
284,-1.1683911393857436
285,-1.0912052289979055
286,1.4055454102588691
287,0.45034245708167187
288,-0.30550638801074437
289,-0.02736749324370269
290,0.6848872439918066
291,-0.5417487775809517
292,-0.1933003114114512
293,-0.44451537638531124
294,-0.8530902098485872
295,-0.21458396338301722
296,-1.2590507946478673
297,0.040371430566294
298,-0.26018291291047135
299,-1.0774757817453051
300,-0.3122677786038006
301,-0.9835532354521296
302,1.8501582356605935
303,-0.38360272428650377
304,0.1723177237403667
305,-0.23931003444245713
306,-0.6501004293938035
307,-0.20421819097610638
308,0.27489891617077256
309,-0.015405351599140138
310,-1.1862980413317632
311,-1.3505262434122312
312,0.12777047175161205
313,-0.03182452098718158
314,-0.022736381418517193
315,0.006660481969795962
316,-0.27928161641423954
317,-1.2794688989261835
318,0.7161330025168577
319,0.5822644242256672
320,-0.4135169232911836
321,0.044095744816433524
322,0.03289811124110109
323,-0.9327378672522169
324,-0.2568312273810208
325,-0.47970007999885855
326,0.06853799623550982
327,0.08508518246934238
328,-0.11144020084672712
329,-0.2363855763945456
330,1.0165426219474263
331,0.15428488290235798
332,0.3505125756973009
333,-1.3037363728822005
334,1.908704315382455
335,1.28070881688198
336,-0.0660641782064082
337,-0.8707594658640317
338,-0.7920658983074653
339,0.045787407259825996
340,-0.8596515141531863
341,-0.4362964218502928
342,-1.4296347275828432
343,0.4685414814023602
344,0.0005529707475580015
345,-0.08794637829288332
346,-0.641946061115477
347,-0.8466386939794386
348,-1.112375601158406
349,0.1928548661803975
350,-0.3436144565030802
351,-1.7930782851296607
352,-0.37365780099682855
353,-0.23416165423356183
354,-1.0684084500340636
355,0.285847160347215
356,-0.6667528110835692
357,-1.4625377604014496
358,-0.025737792255810632
359,0.24018534467335928
360,0.4832042803366754
361,-0.6024032779820881
362,-0.8014425867625664
363,0.13972127057566286
364,0.21312514026232787
365,-0.15309370217030738
366,-0.6833229689931845
367,-0.8020025655214574
368,-0.20166558458191375
369,-0.08662304636674134
370,-1.5924630163932223
371,0.014498430200316492
372,-0.2134229117106079
373,-0.07633682921420504
374,-1.1578057131290234
375,-0.08477182233371339
376,-0.9109456559701591
377,0.9115521942950972
378,-2.752725652790097
379,-6.562195804883657
380,0.018034291411653025
381,-2.365693671694598
382,-0.9080059163402971
383,-1.6800711604120009
384,0.37629755959117095
385,-0.3407739291040873
386,0.840844182000585
387,-1.524280673437827
388,0.10016762992935047
389,-2.5542722381978455
390,0.02666385734032861
391,-0.6301077161159744
392,0.019185627461987487
393,-0.11305846041937817
394,-0.9957333706783389
395,-0.7101546461907139
396,-0.5192147064170762
397,0.9154400512664952
398,-0.3353648879172595
399,0.024106861245969058
400,-0.8765920561851724
401,-0.6644379427949919
402,0.44729525651622126
403,-0.5771015517698523
404,-0.8939200740028336
405,-0.6090289353786702
406,-0.7139858828594257
407,0.0698470851244094
408,0.19598001082328642
409,-0.5900831604410819
410,0.44886310553691855
411,-0.3348357416520914
412,0.48841635398576244
413,-0.5574657293968224
414,0.2686616538005705
415,-0.171594876272814
416,0.7097164564768308
417,-0.2782017690156289
418,0.3514862880580787
419,-0.7178552164605796
420,0.07674842638881885
421,0.5898119290067044
422,-0.8154891337912092
423,1.2682013229372577
424,-0.3131471594793678
425,-0.2280173504393681
426,-0.10393808957812856
427,-0.7678010418456528
428,-2.480214159468607
429,0.0929021937000224
430,0.2267569244804154
431,-0.3214819804028922
432,-0.5789929669214451
433,0.0539230758600735
434,0.1457719043458494
435,-1.1897711072465014
436,0.49438803749578275
437,1.4132876972736481
438,0.19483465362994645
439,-0.17287407556901446
440,0.192065332093305
441,0.05720599830867179
442,0.19617737786624778
443,-0.5887984869181866
444,0.49527751843883716
445,0.244906803936901
446,-0.40893175593168474
447,-1.4873308440412412
448,-1.114001532580724
449,-0.624276356972486
450,0.295032406380472
451,-0.8252734318349796
452,-0.11676307820991227
453,-0.8567046708590241
454,-0.05982248782849098
455,0.008251114876627108
456,0.6219536234112379
457,1.5357783379477565
458,2.2506271454913684
459,0.9537711371458736
460,-0.3101463023874087
461,0.3104207467885034
462,-0.627684221365076
463,1.3380948666498407
464,-0.041209365739181436
465,0.9458981412092303
466,0.4511343685878406
467,2.4002909048914245
468,-0.9288421547188189
469,1.1949404302085564
470,-0.7261264834956512
471,-0.3980899266774346
472,0.255900684882845
473,1.5069554916248757
474,-0.39705758197816476
475,0.7396759304651553
476,-0.27585276042308915
477,-0.586666264499897
478,-0.2976217313563738
479,-0.38002714823253225
480,1.5942519308132725
481,0.47193085317903927
482,0.9243292249870309
483,1.5058223508902038
484,-0.7655288123682571
485,0.5623469342549833
486,-0.08798327975211118
487,2.1795506239420304
488,-0.43632609724298566
489,0.09268604422688587
490,0.6128610811057489
491,-0.3164760502585572
492,0.5521949260938045
493,0.18409272864000437
494,0.16619206297896605
495,1.908095588146947
496,-0.972931874428743
497,-0.048962024351769884
498,-0.07037228583947885
499,0.42604617294434544
500,0.22963404753911154
501,-0.07852026589455818
502,0.5921120298066328
503,2.368071049700137
504,0.6252858337894264
505,2.8254361154720415
506,1.3411653092189075
507,1.0310692236657373
508,1.3370295707702162
509,0.8205436836798735
510,3.6179851084645103
511,3.252810553260207
512,0.5665280686011752
513,1.7423243066937715
514,0.8493223475917491
515,1.159133838049004
516,2.1553077485093426
517,1.4944337089180657
518,-0.2853011633687069
519,3.4184460866198543
520,0.3147487697778443
521,1.19422215933738
522,0.5421349057120087
523,1.000205027084835
524,0.7544540444823429
525,2.6918170175386673
526,1.8875557066459026
527,1.5136841534670749
528,0.7708634135068896
529,2.274313729222329
530,0.8351150141484437
531,1.61938735740952
532,0.37861332844622053
533,-1.624743951464978
534,1.198632434128169
535,-1.5713283728853784
536,-2.04335714346818
537,-1.9754378776140182
538,-1.8713550322833887
539,-2.2023616795818364
540,-2.0647668045631007
541,-1.9475420854639942
542,-0.12098895854362213
543,-1.6717717021275589
544,-2.3382356353285645
545,-1.8281749897609412
546,-2.196820166045433
547,-0.3394490399493493
548,-2.7307314634079387
549,-2.0820589571382975
550,-2.346518245380633
551,-0.05099776629771291
552,-1.9385113160601364
553,1.9119666509942896
554,-2.84540946456876
555,-0.1230310859095679
556,-1.3775932749194175
557,1.785727493730878
558,-0.7806797186058951
559,-2.8602672558709465
560,-0.968815630649723
561,0.5022252167031227
562,-0.6519086091955097
563,-1.5336789042052172
564,0.6379302257259872
565,-1.5479141999713057
566,-2.761849075306898
567,-1.5076470056101208
568,-0.17014526514785677
569,-0.24057525196020035
570,-0.4711487510027248
571,-0.46260049485211674
572,-0.6762014814656118
573,0.10224862908524734
574,-1.348562912341333
575,-1.5342874637848951
576,0.2069918635971587
577,-0.15476356327046858
578,-1.4798612285560875
579,-0.4820803546679019
580,-0.5172086704260281
581,-0.599912667811169
582,-2.009573940861414
583,-0.34253945995388746
584,0.9758483653603512
585,0.3582547856456616
586,-0.29830069905682244
587,0.34245407580759524
588,-0.7223753476437702
589,-2.5573896936391467
590,-1.3771592053282864
591,-0.0380343423774695
592,0.022562050041176618
593,0.8366191724329317
594,1.409900842553478
595,-0.2802560961535304
596,0.9066575915878552
597,-0.35242796541159416
598,-0.022231865098967907
599,-0.07800262800390323
600,0.024857589776944633
601,-1.3980889326274963
602,-0.8370927101315465
603,1.0316547541582772
604,0.4024079825595853
605,-0.3140566122020072
606,1.0506498203336743
607,-1.5948434159696818
608,-1.463441457221963
609,-0.0020771899146088124
610,-2.372819402827074
611,-2.1311192102908896
612,0.2159247645210879
613,-1.282893208063586
614,-0.25785669305576275
615,-0.28019277648336305
616,-1.4488000346164251
617,-0.39675110649873135
618,-1.0202608816229397
619,-1.4119150911789493
620,-0.8282718363189033
621,1.389659697218418
622,-0.047948601247564726
623,-1.5595402047629978
624,1.0076784172551676
625,1.0275498594833714
626,0.3596571451873267
627,1.4914865464905394
628,0.585460530670676
629,-0.15079644027094974
630,0.7462874862607194
631,0.24178843063681632
632,1.6407695694957631
633,-0.12605959524029497
634,1.8908254741731034
635,-0.5003931432936023
636,-0.15724601960996554
637,0.2559789025913154
638,0.24931000512392054
639,0.8829055061976954
640,0.20364309350032783
641,0.9654311473849105
642,1.0047568222305716
643,1.6764450650983505
644,1.0542273705540741
645,0.17480441032638894
646,0.38394826753833866
647,0.17618430397573015
648,-1.8614952515537055
649,1.0923408679768394
650,0.1626130615875605
651,0.1915244151761637
652,0.44934934391156545
653,0.0008155355550639731
654,-0.1943305972248398
655,-0.7311682461253656
656,-0.21178430796888292
657,2.194356688094717
658,-2.911383970738374
659,0.9549388237596099
660,-0.03850703031209801
661,-0.21388765244917773
662,-1.3716247549919445
663,-0.20791793916827417
664,-1.194751467529299
665,-0.2778511263014647
666,0.33813099695927196
667,-2.273644601413063
668,-1.7296429890189076
669,4.640316444348702e-05
670,-2.0575329085311918
671,0.5991109356076507
672,-0.21086048380385114
673,2.01445976270532
674,1.1911249723575557
675,-1.1230836786216523
676,-0.891049687879691
677,1.6597894442014138
678,0.009560468104196418
679,-0.05538128564320488
680,-0.4732365475022343
681,1.2591247298831685
682,1.3109103414709828
683,-0.05566271909648801
684,1.0162013657656723
685,0.7546350317129505
686,0.09830084314252152
687,-0.04236684944149771
688,0.874775752386903
689,0.6656674556761787
690,1.0429535333417381
691,1.3394339316206985
692,1.1743275454809625
693,1.1129449677598846
694,0.9122227551363579
695,0.5511162280470201
696,1.486549927504308
697,2.3599724249462093
698,1.0224255009625263
699,1.3617257851606661
700,-0.8376907853387856
701,0.30809112158101415
702,-0.0928002568637405
703,0.06719810020386852
704,1.4275470786598237
705,2.1928344526428534
706,1.190195668396202
707,1.1417137424120547
708,0.06108351216713659
709,1.5052667542427782
710,1.7010901082603496
711,1.0498484209194157
712,0.4125505073885144
713,-0.0743778025275097
714,0.19454745882398172
715,2.527931308915962
716,0.34987520502284586
717,1.3149481814884614
718,1.0663834443518931
719,2.6205636868045206
720,2.031861310351206
721,0.4619676607401675
722,2.550920478693856
723,2.6151647068358463
724,1.3820356036256998
725,2.148867295007121
726,1.4884455414938302
727,0.015965713652564606
728,1.186739566457088
729,0.5017032813776173
730,1.0376980361416053
731,1.9913461595663486
732,1.0406428245301955
733,1.59251618809129
734,-1.1564015537085457
735,0.9381192708816466
736,0.8705829258887903
737,1.2917920991005705
738,1.569265656667938
739,0.01922047845924879
740,0.836291343889239
741,0.3503798335298355
742,2.60631976796766
743,0.7696050664176546
744,0.31368641887786775
745,1.583895845000817
746,1.0589586299022542
747,1.7256707412118293
748,0.6778314932809884
749,0.693702523460998
750,1.490549708991148
751,1.274949508738868
752,-0.02769180661030879
753,0.04567339982581309
754,1.6953862911681794
755,1.547467091898773
756,-0.6571575021372817
757,-1.220692927441573
758,0.5584736242933375
759,1.1912036340001884
760,-0.13274524127984222
761,1.1817256690583606
762,0.7823845717195014
763,1.5652191329119987
764,-1.1428297406406431
765,0.07935800195970721
766,-0.3478440260197019
767,1.2741448705735259
768,0.01661951253909022
769,2.2726824836929786
770,-1.14746379411004
771,2.364564973883489
772,-0.5281997558804199
773,-0.11413935327887692
774,-0.897974437096946
775,-1.4206200149242194
776,-0.5048394192127631
777,-1.3251320871716021
778,-1.0416763419562638
779,-0.045515067693924216
780,-1.4474808913164443
781,-0.1809071156538492
782,1.462519970907979
783,-0.08456181176793676
784,-0.9925801631480307
785,-1.3361977869725363
786,-0.415383596144991
787,-0.32026197326000727
788,-0.5645380273466417
789,0.38061488819941847
790,-1.2551054526454637
791,0.8967953890097157
792,0.8398858114039731
793,0.5089873616952777
794,-1.2653513645997105
795,-0.20990018995535753
796,0.7293800607449513
797,1.5210241734291636
798,0.23631483729717895
799,1.8925574861664831
800,0.2660854394233517
801,0.3673848800676849
802,1.7119877549583813
803,1.6339797793827684
804,-0.07216898098417013
805,0.48968891681568905
806,0.20478231433212435
807,2.7267379695213565
808,1.4789617768341181
809,1.0036443321449955
810,0.9577814733366135
811,-0.18828325778073052
812,-1.1421063694809341
813,2.025068875132263
814,0.24652690022071344
815,1.8797697743533375
816,2.1722886114860454
817,1.0245498756683178
818,-0.49996164107038465
819,0.9934331084369908
820,1.7398844353569203
821,-0.9541577512074152
822,3.536368759077522
823,1.837129318351234
824,1.4672255517026995
825,1.8035858406697511
826,0.6941309099148931
827,0.674347773532363
828,2.6119280846128072
829,0.13382944206675862
830,0.7880807892855367
831,1.0150561638450548
832,0.11729780514380017
833,2.8579491303390774
834,0.3254177470943376
835,-2.5618091872692483
836,-0.2656540246809769
837,-3.7932264802909508
838,2.6318407012235734
839,0.43997989330462883
840,-12.229322877785561
841,2.3384514619264247
842,-3.3611927868134233
843,1.5608202303900942
844,0.42526060893939854
845,-0.6008309351621148
846,2.7086153232438477
847,0.9346618292837662
848,-2.302829965357737
849,-0.4701562122312778
850,-0.2916460190069974
851,1.4474667483335089
852,1.4556990402316554
853,1.2859918360851503
854,-0.13344447056184983
855,0.16361929674513265
856,0.47079583635653477
857,-1.379092811635974
858,0.07781085245888741
859,3.223082871102367
860,1.1451409483350945
861,-0.8228628305092596
862,2.2436601317904907
863,2.093231709771003
864,-3.674199297722191
865,-0.17746084784911664
866,-1.1634667341641378
867,-0.8485862010272259
868,0.3579169743447833
869,1.4569734009107043
870,1.1317061006028737
871,0.28486630567847004
872,2.0399693837295665
873,2.4981147737512037
874,0.2944175869657085
875,-0.2319395159693225
876,0.05203393437761816
877,0.8307782471144951
878,0.3320493139805799
879,-1.9204782402174179
880,0.2905051800126295
881,1.5461255707194024
882,0.6875591320451072
883,0.6898095343793839
884,-0.5354861906561391
885,-1.2407234304469719
886,-0.45463143198059885
887,-0.2816152337807558
888,-0.824293084272408
889,0.6769299896691425
890,-1.1640504590391663
891,0.09531906697563242
892,0.8756738905807828
893,0.4749256158191878
894,-1.361711256772919
895,0.04439653915953534
896,-0.14812572849843597
897,1.1584571003413413
898,0.012984145368742372
899,-0.2413028885168058
900,1.5575052616647673
901,1.2133334961173587
902,-1.0013117752854055
903,-0.6692694474652384
904,0.17961747969086095
905,-0.7566356571249889
906,0.41332397480805616
907,-1.217564810558654
908,-0.5262969215399433
909,-0.9640036441614742
910,0.132453450379727
911,-0.844852127849788
912,-1.1406059621085074
913,-0.07766649466052233
914,-0.47938114192746595
915,-1.4928067917246728
916,-0.4756745376949789
917,0.20767826460369732
918,-0.5338682344120639
919,-0.418027380114139
920,-0.42128821025747065
921,0.4408924800119084
922,-0.26394046473321686
923,-1.318583383335386
924,-1.0830248179603892
925,-1.0804805924139362
926,-1.2010506868159783
927,0.39860349713299426
928,-2.6202094584213813
929,-1.4794436324570648
930,-1.1423532920729393
931,0.05953178788016711
932,-1.0239893322205327
933,-1.6523906783057765
934,-0.5377297312846302
935,-1.4244016739160412
936,-0.20827165692326943
937,-0.42738986976204296
938,-0.6797765714565599
939,-0.8357106897247
940,0.30767735694423104
941,-0.6736039519753401
942,0.41289159950114607
943,-0.9196950820821329
944,-0.8258439858238994
945,0.05034705162350872
946,-1.927138929820406
947,0.5412355911434552
948,0.21041831397860356
949,-0.03653405752937011
950,-0.347853754436926
951,-0.04294055403504948
952,-1.0847229346831706
953,-1.6784789853269206
954,-0.617797808481775
955,-0.17617655727992643
956,-0.40799622656453527
957,0.34353871261499247
958,-0.6835754753249931
959,-1.0831506396921275
960,-2.0673586131588566
961,-1.4197267784436733
962,-0.7366844114598663
963,1.4913845849087766
964,0.20376566365072923
965,-2.009692673429495
966,0.5975813818470319
967,0.34975978063443214
968,0.48812967242388183
969,-0.055008612525747624
970,-0.13257280945947336
971,2.412988547544273
972,-0.7253735554847346
973,0.15595595675573293
974,-1.367860743311251
975,0.390362406225616
976,-0.6433533222101688
977,-0.783658894639637
978,1.2371449676769362
979,-0.31552354601644217
980,0.44422426599263
981,1.2099029532636119
982,0.7421493762115366
983,0.19429559695390297
984,-0.04742803564042619
985,0.0246237016181865
986,-1.066090046897769
987,0.5010420238771167
988,-1.2175144167115786
989,0.12071729232268935
990,-0.18546953828127732
991,1.176248012466356
992,1.167667362851731
993,-0.2928066766348283
994,0.4524424069395717
995,-0.20199260094081206
996,0.30327033132119274
997,-0.4509689755067702
998,1.873299627654438
999,1.0904653133547297
1000,-0.5843510526897222
